Frequency (Hz)	Level (dB)
6102.644348	-102.612709
6103.317261	-100.851852
6103.990173	-100.481270
6104.663086	-104.087296
6105.335999	-105.654594
6106.008911	-110.616119
6106.681824	-104.275330
6107.354736	-104.073967
6108.027649	-111.855713
6108.700562	-101.049652
6109.373474	-103.992622
6110.046387	-117.106842
6110.719299	-120.482056
6111.392212	-107.762749
6112.065125	-107.447739
6112.738037	-110.612091
6113.410950	-111.367210
6114.083862	-100.232712
6114.756775	-98.330681
6115.429688	-108.283554
6116.102600	-99.725372
6116.775513	-98.611588
6117.448425	-102.386032
6118.121338	-101.635910
6118.794250	-104.471779
6119.467163	-117.158043
6120.140076	-102.636719
6120.812988	-100.583939
6121.485901	-100.388176
6122.158813	-109.846878
6122.831726	-106.439163
6123.504639	-106.671677
6124.177551	-105.958786
6124.850464	-103.503860
6125.523376	-99.359543
6126.196289	-105.629395
6126.869202	-105.787437
6127.542114	-108.994812
6128.215027	-112.322639
6128.887939	-102.622986
6129.560852	-105.162964
6130.233765	-104.263779
6130.906677	-108.247215
6131.579590	-100.759804
6132.252502	-118.474533
6132.925415	-98.827065
6133.598328	-99.549652
6134.271240	-100.877113
6134.944153	-117.088753
6135.617065	-104.193993
6136.289978	-104.132141
6136.962891	-110.480675
6137.635803	-106.615013
6138.308716	-97.409615
6138.981628	-98.735733
6139.654541	-106.461166
6140.327454	-106.000603
6141.000366	-98.727043
6141.673279	-110.155678
6142.346191	-107.389824
6143.019104	-111.428101
6143.692017	-100.916969
6144.364929	-104.274017
6145.037842	-112.460136
6145.710754	-104.326218
6146.383667	-105.225601
6147.056580	-98.584312
6147.729492	-99.037544
6148.402405	-114.708778
6149.075317	-107.839783
6149.748230	-116.710144
6150.421143	-107.798759
6151.094055	-97.970810
6151.766968	-102.072807
6152.439880	-103.314003
6153.112793	-100.543999
6153.785706	-106.645279
6154.458618	-105.127487
6155.131531	-102.132607
6155.804443	-102.600281
6156.477356	-104.380295
6157.150269	-113.382248
6157.823181	-102.604416
6158.496094	-103.057281
6159.169006	-113.004883
6159.841919	-99.738922
6160.514832	-104.575378
6161.187744	-116.916359
6161.860657	-102.867172
6162.533569	-104.992943
6163.206482	-103.582184
6163.879395	-104.788628
6164.552307	-110.416435
6165.225220	-102.560280
6165.898132	-106.659592
6166.571045	-109.951408
6167.243958	-111.510933
6167.916870	-105.438766
6168.589783	-112.244705
6169.262695	-115.861748
6169.935608	-110.133446
6170.608521	-102.266006
6171.281433	-96.683540
6171.954346	-102.527885
6172.627258	-106.742828
6173.300171	-101.868202
6173.973083	-121.963326
6174.645996	-99.697395
6175.318909	-100.742851
6175.991821	-110.497124
6176.664734	-114.680489
6177.337646	-108.347458
6178.010559	-116.880424
6178.683472	-122.604057
6179.356384	-110.262863
6180.029297	-107.264687
6180.702209	-107.195076
6181.375122	-121.926643
6182.048035	-103.727081
6182.720947	-97.495163
6183.393860	-98.475143
6184.066772	-103.263084
6184.739685	-109.943138
6185.412598	-102.411270
6186.085510	-100.931610
6186.758423	-103.262672
6187.431335	-102.527222
6188.104248	-104.511726
6188.777161	-105.862228
6189.450073	-105.070534
6190.122986	-98.581108
6190.795898	-106.861458
6191.468811	-101.224632
6192.141724	-99.197510
6192.814636	-104.370399
6193.487549	-95.287712
6194.160461	-102.738327
6194.833374	-99.270683
6195.506287	-103.526306
6196.179199	-102.872833
6196.852112	-93.311005
6197.525024	-97.301704
6198.197937	-104.126717
6198.870850	-93.427673
6199.543762	-91.699821
6200.216675	-96.815742
6200.889587	-91.135719
6201.562500	-90.621895
6202.235413	-93.716331
6202.908325	-99.734749
6203.581238	-87.546478
6204.254150	-87.885719
6204.927063	-84.103790
6205.599976	-81.373795
6206.272888	-83.141571
6206.945801	-79.297371
6207.618713	-72.747124
6208.291626	-75.498337
6208.964539	-71.575272
6209.637451	-71.154449
6210.310364	-78.703087
6210.983276	-84.795334
6211.656189	-84.815636
6212.329102	-89.952629
6213.002014	-94.585945
6213.674927	-104.923668
6214.347839	-94.996918
6215.020752	-97.288338
6215.693665	-106.629799
6216.366577	-99.251831
6217.039490	-101.126991
6217.712402	-100.369385
6218.385315	-101.177841
6219.058228	-99.209846
6219.731140	-103.131767
6220.404053	-109.780411
6221.076965	-106.273659
6221.749878	-103.319061
6222.422791	-105.097687
6223.095703	-109.212326
6223.768616	-115.464615
6224.441528	-111.367981
6225.114441	-101.981613
6225.787354	-101.049911
6226.460266	-106.285294
6227.133179	-108.829254
6227.806091	-107.703506
6228.479004	-112.957611
6229.151917	-110.860474
6229.824829	-110.544258
6230.497742	-105.038879
6231.170654	-117.457466
6231.843567	-112.222069
6232.516479	-103.478516
6233.189392	-105.831802
6233.862305	-117.365349
6234.535217	-109.428772
6235.208130	-107.185738
6235.881042	-106.142593
6236.553955	-104.866302
6237.226868	-105.456467
6237.899780	-102.238297
6238.572693	-103.461990
6239.245605	-105.523514
6239.918518	-107.596649
6240.591431	-111.183716
6241.264343	-107.814484
6241.937256	-106.259315
6242.610168	-109.720200
6243.283081	-120.666969
6243.955994	-112.303581
6244.628906	-107.617439
6245.301819	-104.401291
6245.974731	-107.137024
6246.647644	-105.969322
6247.320557	-109.302567
6247.993469	-108.128662
6248.666382	-108.628265
6249.339294	-129.854858
6250.012207	-128.951981
6250.685120	-113.012672
6251.358032	-111.789558
6252.030945	-110.664558
6252.703857	-110.814789
6253.376770	-131.032120
6254.049683	-115.716301
6254.722595	-112.370445
6255.395508	-118.494057
6256.068420	-113.730652
6256.741333	-133.205292
6257.414246	-113.873787
6258.087158	-115.695984
6258.760071	-114.315262
6259.432983	-111.024956
6260.105896	-107.005211
6260.778809	-105.137032
6261.451721	-111.082703
6262.124634	-106.147354
6262.797546	-104.071472
6263.470459	-114.339394
6264.143372	-104.620865
6264.816284	-106.627281
6265.489197	-128.519012
6266.162109	-113.583382
6266.835022	-115.056503
6267.507935	-123.394897
6268.180847	-108.909927
6268.853760	-109.622787
6269.526672	-116.832542
6270.199585	-113.867485
6270.872498	-116.076736
6271.545410	-125.256210
6272.218323	-108.916260
6272.891235	-118.567551
6273.564148	-107.631874
6274.237061	-106.371605
6274.909973	-110.668434
6275.582886	-111.647591
6276.255798	-112.098305
6276.928711	-110.122696
6277.601624	-105.572342
6278.274536	-106.452507
6278.947449	-117.541161
6279.620361	-119.776451
6280.293274	-110.963669
6280.966187	-105.927376
6281.639099	-107.002197
6282.312012	-105.244843
6282.984924	-105.086357
6283.657837	-125.904892
6284.330750	-110.790482
6285.003662	-123.123787
6285.676575	-113.665169
6286.349487	-106.865456
6287.022400	-106.096893
6287.695312	-111.392548
6288.368225	-105.087273
6289.041138	-114.376648
6289.714050	-110.748024
6290.386963	-107.630669
6291.059875	-116.563568
6291.732788	-116.089508
6292.405701	-119.404419
6293.078613	-107.517441
6293.751526	-108.008575
6294.424438	-106.191673
6295.097351	-100.633934
6295.770264	-99.339882
6296.443176	-109.737892
6297.116089	-105.442863
6297.789001	-107.910332
6298.461914	-112.580696
6299.134827	-112.136574
6299.807739	-102.434769
6300.480652	-102.008904
6301.153564	-113.662109
6301.826477	-110.144363
6302.499390	-106.270111
6303.172302	-121.143204
6303.845215	-104.164307
6304.518127	-103.445068
6305.191040	-109.673561
6305.863953	-109.609917
6306.536865	-106.783829
6307.209778	-105.275185
6307.882690	-105.568611
6308.555603	-107.893875
6309.228516	-110.878983
6309.901428	-114.370041
6310.574341	-108.736855
6311.247253	-108.713997
6311.920166	-107.275307
6312.593079	-104.315041
6313.265991	-111.907227
6313.938904	-104.315857
6314.611816	-110.283287
6315.284729	-118.242317
6315.957642	-113.622299
6316.630554	-108.062828
6317.303467	-111.847656
6317.976379	-108.926315
6318.649292	-110.903580
6319.322205	-104.846901
6319.995117	-102.980438
6320.668030	-105.537071
6321.340942	-112.374039
6322.013855	-112.409409
6322.686768	-111.966843
6323.359680	-110.293953
6324.032593	-109.756004
6324.705505	-107.998329
6325.378418	-117.642792
6326.051331	-111.746819
6326.724243	-110.719482
6327.397156	-106.717873
6328.070068	-106.212578
6328.742981	-110.037834
6329.415894	-107.270409
6330.088806	-116.925972
6330.761719	-112.634201
6331.434631	-107.815742
6332.107544	-108.578773
6332.780457	-117.001076
6333.453369	-107.829086
6334.126282	-107.738388
6334.799194	-115.916626
6335.472107	-118.966469
6336.145020	-118.089447
6336.817932	-112.261040
6337.490845	-105.135353
6338.163757	-101.486282
6338.836670	-113.721443
6339.509583	-109.066734
6340.182495	-102.050575
6340.855408	-108.528381
6341.528320	-110.637680
6342.201233	-104.147179
6342.874146	-104.742729
6343.547058	-111.545189
6344.219971	-107.105202
6344.892883	-131.465759
6345.565796	-100.159416
6346.238708	-101.678085
6346.911621	-105.758797
6347.584534	-103.698196
6348.257446	-108.143211
6348.930359	-112.661438
6349.603271	-109.688370
6350.276184	-110.246216
6350.949097	-113.940041
6351.622009	-113.804016
6352.294922	-111.144402
6352.967834	-119.404091
6353.640747	-112.502304
6354.313660	-110.475410
6354.986572	-110.388222
6355.659485	-108.555527
6356.332397	-105.220146
6357.005310	-112.261414
6357.678223	-104.414169
6358.351135	-100.801460
6359.024048	-108.104935
6359.696960	-112.565323
6360.369873	-105.320000
6361.042786	-104.318588
6361.715698	-107.841286
6362.388611	-113.491287
6363.061523	-112.074219
6363.734436	-102.975861
6364.407349	-101.238159
6365.080261	-110.130249
6365.753174	-106.876259
6366.426086	-103.924355
6367.098999	-104.868332
6367.771912	-105.351746
6368.444824	-105.290024
6369.117737	-103.605331
6369.790649	-108.011749
6370.463562	-107.959000
6371.136475	-110.279709
6371.809387	-109.958183
6372.482300	-110.461288
6373.155212	-119.283020
6373.828125	-123.232124
6374.501038	-124.242645
6375.173950	-109.072990
6375.846863	-110.505554
6376.519775	-104.201912
6377.192688	-105.784485
6377.865601	-113.866219
6378.538513	-118.890228
6379.211426	-109.589279
6379.884338	-106.886230
6380.557251	-113.733208
6381.230164	-107.589851
6381.903076	-111.773399
6382.575989	-109.694359
6383.248901	-117.741280
6383.921814	-116.110085
6384.594727	-121.351608
6385.267639	-116.673500
6385.940552	-121.762939
6386.613464	-126.888947
6387.286377	-105.434608
6387.959290	-105.621414
6388.632202	-106.877945
6389.305115	-109.651352
6389.978027	-109.361298
6390.650940	-111.135635
6391.323853	-114.433830
6391.996765	-115.383232
6392.669678	-117.456268
6393.342590	-108.477509
6394.015503	-109.711273
6394.688416	-113.053505
6395.361328	-107.383995
6396.034241	-121.481781
6396.707153	-119.338524
6397.380066	-122.252419
6398.052979	-110.808067
6398.725891	-116.018120
6399.398804	-110.520119
6400.071716	-115.349411
6400.744629	-115.681999
6401.417542	-112.074333
6402.090454	-115.504776
6402.763367	-110.523079
6403.436279	-110.272263
6404.109192	-109.291573
6404.782104	-108.809715
6405.455017	-120.984764
6406.127930	-108.708183
6406.800842	-109.793114
6407.473755	-106.286629
6408.146667	-111.365753
6408.819580	-108.506241
6409.492493	-118.366257
6410.165405	-120.965523
6410.838318	-111.362007
6411.511230	-108.121758
6412.184143	-108.392128
6412.857056	-117.289803
6413.529968	-111.836258
6414.202881	-125.215065
6414.875793	-109.015244
6415.548706	-114.188293
6416.221619	-109.926163
6416.894531	-106.044640
6417.567444	-107.610115
6418.240356	-106.993256
6418.913269	-117.589439
6419.586182	-114.046265
6420.259094	-111.497055
6420.932007	-111.950066
6421.604919	-135.990601
6422.277832	-127.936234
6422.950745	-107.706352
6423.623657	-107.529755
6424.296570	-107.315155
6424.969482	-108.013603
6425.642395	-105.787086
6426.315308	-117.322769
6426.988220	-108.483116
6427.661133	-105.104294
6428.334045	-106.159042
6429.006958	-111.683739
6429.679871	-102.315170
6430.352783	-102.561157
6431.025696	-106.392853
6431.698608	-105.188622
6432.371521	-116.469826
6433.044434	-104.320030
6433.717346	-103.926483
6434.390259	-111.791702
6435.063171	-109.933952
6435.736084	-105.670113
6436.408997	-101.517975
6437.081909	-100.895721
6437.754822	-103.855125
6438.427734	-107.346870
6439.100647	-114.452118
6439.773560	-111.115067
6440.446472	-103.782768
6441.119385	-105.413643
6441.792297	-108.126175
6442.465210	-108.491440
6443.138123	-115.591049
6443.811035	-113.497398
6444.483948	-113.900917
6445.156860	-107.107582
6445.829773	-105.361122
6446.502686	-106.956841
6447.175598	-104.286827
6447.848511	-106.604446
6448.521423	-111.579468
6449.194336	-123.607567
6449.867249	-109.532875
6450.540161	-104.305817
6451.213074	-106.019516
6451.885986	-102.206131
6452.558899	-103.035873
6453.231812	-107.530426
6453.904724	-109.141899
6454.577637	-113.620300
6455.250549	-118.446899
6455.923462	-114.239357
6456.596375	-108.529610
6457.269287	-106.917297
6457.942200	-104.955467
6458.615112	-119.489655
6459.288025	-107.471420
6459.960938	-107.845276
6460.633850	-107.656372
6461.306763	-109.418488
6461.979675	-114.232170
6462.652588	-114.917145
6463.325500	-110.404663
6463.998413	-113.953018
6464.671326	-114.343422
6465.344238	-114.795189
6466.017151	-111.677223
6466.690063	-106.117676
6467.362976	-102.851372
6468.035889	-116.369095
6468.708801	-113.463074
6469.381714	-112.231613
6470.054626	-106.921715
6470.727539	-104.598991
6471.400452	-110.348686
6472.073364	-108.484795
6472.746277	-128.253036
6473.419189	-109.524963
6474.092102	-107.897865
6474.765015	-105.170784
6475.437927	-114.056107
6476.110840	-109.144608
6476.783752	-112.231232
6477.456665	-106.039070
6478.129578	-102.656830
6478.802490	-100.863197
6479.475403	-101.918762
6480.148315	-103.829803
6480.821228	-120.681015
6481.494141	-105.955399
6482.167053	-106.476143
6482.839966	-110.958817
6483.512878	-107.298363
6484.185791	-105.249817
6484.858704	-107.550735
6485.531616	-102.585098
6486.204529	-99.752533
6486.877441	-103.251770
6487.550354	-108.367447
6488.223267	-105.964294
6488.896179	-103.180595
6489.569092	-105.968140
6490.242004	-104.305328
6490.914917	-103.071182
6491.587830	-101.053520
6492.260742	-103.011887
6492.933655	-111.310860
6493.606567	-108.107147
6494.279480	-101.440346
6494.952393	-98.263611
6495.625305	-104.620247
6496.298218	-109.534973
6496.971130	-109.672226
6497.644043	-100.716179
6498.316956	-98.664429
6498.989868	-105.091370
6499.662781	-111.150421
6500.335693	-100.553970
6501.008606	-105.002319
6501.681519	-108.428543
6502.354431	-110.607651
6503.027344	-101.586090
6503.700256	-106.658333
6504.373169	-108.702324
6505.046082	-106.927994
6505.718994	-103.099640
6506.391907	-100.726120
6507.064819	-100.059921
6507.737732	-101.093559
6508.410645	-102.932297
6509.083557	-99.683052
6509.756470	-105.009644
6510.429382	-101.048798
6511.102295	-101.599899
6511.775208	-104.852692
6512.448120	-103.643578
6513.121033	-104.384888
6513.793945	-121.905281
6514.466858	-121.852554
6515.139771	-110.884789
6515.812683	-107.796661
6516.485596	-116.273438
6517.158508	-105.768875
6517.831421	-103.947380
6518.504333	-106.795616
6519.177246	-119.532913
6519.850159	-112.012367
6520.523071	-119.093491
6521.195984	-108.581627
6521.868896	-104.847839
6522.541809	-106.305771
6523.214722	-116.498825
6523.887634	-121.384766
6524.560547	-118.593094
6525.233459	-119.940430
6525.906372	-125.106270
6526.579285	-105.946671
6527.252197	-103.943527
6527.925110	-105.716637
6528.598022	-112.665421
6529.270935	-119.196831
6529.943848	-117.657303
6530.616760	-109.206451
6531.289673	-108.604202
6531.962585	-111.160477
6532.635498	-121.704521
6533.308411	-112.720192
6533.981323	-105.146812
6534.654236	-107.282471
6535.327148	-116.807770
6536.000061	-106.048851
6536.672974	-105.917526
6537.345886	-106.110069
6538.018799	-104.311256
6538.691711	-108.931686
6539.364624	-104.306183
6540.037537	-105.670204
6540.710449	-108.873451
6541.383362	-107.230278
6542.056274	-103.281822
6542.729187	-110.991219
6543.402100	-112.102982
6544.075012	-113.114769
6544.747925	-117.207253
6545.420837	-110.189064
6546.093750	-112.348740
6546.766663	-110.605446
6547.439575	-104.718674
6548.112488	-110.966469
6548.785400	-111.211670
6549.458313	-112.448952
6550.131226	-105.220428
6550.804138	-106.488174
6551.477051	-112.074638
6552.149963	-104.020912
6552.822876	-109.096832
6553.495789	-113.794350
6554.168701	-105.227821
6554.841614	-105.839920
6555.514526	-113.378960
6556.187439	-106.508812
6556.860352	-110.102341
6557.533264	-102.521461
6558.206177	-104.273643
6558.879089	-110.865471
6559.552002	-103.123672
6560.224915	-102.471222
6560.897827	-106.361710
6561.570740	-103.728081
6562.243652	-103.189568
6562.916565	-109.940979
6563.589478	-106.150787
6564.262390	-109.198532
6564.935303	-121.156693
6565.608215	-110.855598
6566.281128	-110.306000
6566.954041	-110.445732
6567.626953	-109.856186
6568.299866	-129.300568
6568.972778	-108.785530
6569.645691	-110.128029
6570.318604	-113.269081
6570.991516	-105.480438
6571.664429	-101.571037
6572.337341	-101.241028
6573.010254	-108.287231
6573.683167	-109.217865
6574.356079	-116.328293
6575.028992	-110.205231
6575.701904	-114.634369
6576.374817	-113.475052
6577.047729	-116.869873
6577.720642	-111.722282
6578.393555	-110.081787
6579.066467	-124.259369
6579.739380	-118.558655
6580.412292	-103.296082
6581.085205	-102.566795
6581.758118	-107.237373
6582.431030	-113.495949
6583.103943	-108.918106
6583.776855	-103.364388
